id,name,search_text,lat,lng,coordinate_status,source,source_row,source_checksum,is_active,created_at,updated_at,search_alias_text,coordinate_source,coordinate_source_row,province_code,area_code,business_unit_code,source_section,raw_label,canonical_key,source_refs,quality_flags
63f28499-3d3b-5213-a126-a5ef71040488,"Tầng 20, FPT Tower",tang 20 fpt tower,51.926059,-8.616759,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,6,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni tang 20 fpt tower,\N,\N,HNI,\N,FPL,FTI_FPL,"HNI Tầng 20, FPT Tower",HNI|tang 20 fpt tower,"[{""row"": 6, ""section"": ""FTI_FPL"", ""raw_label"": ""HNI Tầng 20, FPT Tower""}]",[]
432ba90c-7a50-5039-9964-03a6cd785361,"15-17H.V.Thụ,KDCChánhNghĩa",15 17h v thu kdcchanhnghia,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,8,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,bdg 15 17h v thu kdcchanhnghia,\N,\N,BDG,\N,FTI,FTI_FPL,"BDG 15-17H.V.Thụ,KDCChánhNghĩa",BDG|15 17h v thu kdcchanhnghia,"[{""row"": 8, ""section"": ""FTI_FPL"", ""raw_label"": ""BDG 15-17H.V.Thụ,KDCChánhNghĩa""}]",[]
e35b9ec0-0c14-54bc-afc6-263c16a12ab9,"Tòa V-City, Lê Thái Tổ",toa v city le thai to,10.253444,105.965806,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,9,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,bnh toa v city le thai to,\N,\N,BNH,\N,FTI,FTI_FPL,"BNH Tòa V-City, Lê Thái Tổ",BNH|toa v city le thai to,"[{""row"": 9, ""section"": ""FTI_FPL"", ""raw_label"": ""BNH Tòa V-City, Lê Thái Tổ""}]",[]
029e804f-19e9-5771-8f3d-819c51e0116b,"363 Nguyễn Hữu Thọ,Cẩm Lệ",363 nguyen huu tho cam le,16.0191879,108.2115565,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,12,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,dng 363 nguyen huu tho cam le,\N,\N,DNG,\N,FTI,FTI_FPL,"DNG 363 Nguyễn Hữu Thọ,Cẩm Lệ",DNG|363 nguyen huu tho cam le,"[{""row"": 12, ""section"": ""FTI_FPL"", ""raw_label"": ""DNG 363 Nguyễn Hữu Thọ,Cẩm Lệ""}]",[]
dd95e235-66e2-58fa-9365-fb1927499adf,"1 Võ Thị Sáu, Phú Quốc",1 vo thi sau phu quoc,10.2157911,103.9581364,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,18,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,kgg 1 vo thi sau phu quoc,\N,\N,KGG,\N,FTI,FTI_FPL,"KGG 1 Võ Thị Sáu, Phú Quốc",KGG|1 vo thi sau phu quoc,"[{""row"": 18, ""section"": ""FTI_FPL"", ""raw_label"": ""KGG 1 Võ Thị Sáu, Phú Quốc""}]",[]
5e1d4910-8ca9-5e30-8519-d3c109e3d342,"128 HTH,Tân Chánh Hiệp,Q12",128 hth tan chanh hiep q12,19.405436,-99.059921,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,3,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hcm 128 hth tan chanh hiep q12,\N,\N,HCM,\N,\N,HO,"HCM 128 HTH,Tân Chánh Hiệp,Q12",HCM|128 hth tan chanh hiep q12,"[{""row"": 3, ""section"": ""HO"", ""raw_label"": ""HCM 128 HTH,Tân Chánh Hiệp,Q12""}]",[]
2fbe655f-f079-59f3-b5fe-72d5895a2096,"14 NVY,Phú Thọ Hòa,Tân Phú",14 nvy phu tho hoa tan phu,13.085553,109.300236,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,4,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hcm 14 nvy phu tho hoa tan phu,\N,\N,HCM,\N,\N,HO,"HCM 14 NVY,Phú Thọ Hòa,Tân Phú",HCM|14 nvy phu tho hoa tan phu,"[{""row"": 4, ""section"": ""HO"", ""raw_label"": ""HCM 14 NVY,Phú Thọ Hòa,Tân Phú""}]",[]
23c4b8e4-9d79-5abd-9977-b3153c680108,"336-340 Huỳnh Tấn Phát, Q7",336 340 huynh tan phat q7,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,5,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hcm 336 340 huynh tan phat q7,\N,\N,HCM,\N,\N,HO,"HCM 336-340 Huỳnh Tấn Phát, Q7",HCM|336 340 huynh tan phat q7,"[{""row"": 5, ""section"": ""HO"", ""raw_label"": ""HCM 336-340 Huỳnh Tấn Phát, Q7""}]",[]
8d8fd7af-67e1-5ead-97bd-b4c87ec5e142,"55D5 đường D5, Bình Thạnh",55d5 duong d5 binh thanh,10.8068030,106.7117278,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,6,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hcm 55d5 duong d5 binh thanh,\N,\N,HCM,\N,\N,HO,"HCM 55D5 đường D5, Bình Thạnh",HCM|55d5 duong d5 binh thanh,"[{""row"": 6, ""section"": ""HO"", ""raw_label"": ""HCM 55D5 đường D5, Bình Thạnh""}]",[]
f7693bbd-0912-52b7-88ff-55e7ded5a28b,"69 LVKhươg,ĐôgThạnh,HócMôn",69 lvkhuog dogthanh hocmon,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,7,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hcm 69 lvkhuog dogthanh hocmon,\N,\N,HCM,\N,\N,HO,"HCM 69 LVKhươg,ĐôgThạnh,HócMôn",HCM|69 lvkhuog dogthanh hocmon,"[{""row"": 7, ""section"": ""HO"", ""raw_label"": ""HCM 69 LVKhươg,ĐôgThạnh,HócMôn""}]",[]
2fe6e707-efe4-5f32-89e6-527bff3ae588,"82/20 Quang Trung, Gò Vấp",82 20 quang trung go vap,10.8314142,106.6685215,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,8,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hcm 82 20 quang trung go vap,\N,\N,HCM,\N,\N,HO,"HCM 82/20 Quang Trung, Gò Vấp",HCM|82 20 quang trung go vap,"[{""row"": 8, ""section"": ""HO"", ""raw_label"": ""HCM 82/20 Quang Trung, Gò Vấp""}]",[]
7cd92d92-ee9d-5110-8c39-adc039801ca0,"Đường 8,Linh Đông,Thủ Đức",duong 8 linh dong thu duc,10.8719400,106.7905926,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,9,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hcm duong 8 linh dong thu duc,\N,\N,HCM,\N,\N,HO,"HCM Đường 8,Linh Đông,Thủ Đức",HCM|duong 8 linh dong thu duc,"[{""row"": 9, ""section"": ""HO"", ""raw_label"": ""HCM Đường 8,Linh Đông,Thủ Đức""}]",[]
67d53237-4469-5107-857c-99440b5cec43,"Lô T2-5, D1, Tăng Nhơn Phú",lo t2 5 d1 tang nhon phu,21.372633,105.386204,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,10,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hcm lo t2 5 d1 tang nhon phu,\N,\N,HCM,\N,\N,HO,"HCM Lô T2-5, D1, Tăng Nhơn Phú",HCM|lo t2 5 d1 tang nhon phu,"[{""row"": 10, ""section"": ""HO"", ""raw_label"": ""HCM Lô T2-5, D1, Tăng Nhơn Phú""}]",[]
e58c3de2-aac4-5d12-ab2a-a70aaadb59bf,"LôB3,E-Office,KCN TânThuận",lob3 e office kcn tanthuan,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,11,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hcm lob3 e office kcn tanthuan,\N,\N,HCM,\N,\N,HO,"HCM LôB3,E-Office,KCN TânThuận",HCM|lob3 e office kcn tanthuan,"[{""row"": 11, ""section"": ""HO"", ""raw_label"": ""HCM LôB3,E-Office,KCN TânThuận""}]",[]
ef181a50-46c8-51f0-80cd-43863bbc8214,Lô 37-39A KCX Tân Thuận,lo 37 39a kcx tan thuan,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,13,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hcm lo 37 39a kcx tan thuan,\N,\N,HCM,\N,\N,HO,HCM Lô 37-39A KCX Tân Thuận,HCM|lo 37 39a kcx tan thuan,"[{""row"": 13, ""section"": ""HO"", ""raw_label"": ""HCM Lô 37-39A KCX Tân Thuận""}, {""row"": 14, ""section"": ""FTI_FPL"", ""raw_label"": ""HCM Lô 37-39A KCX Tân Thuận""}]",[]
1e0aa4f2-fd47-5475-bcbe-b16dbb87d6ff,"109 thôn Mã Kiều,Thanh Oai",109 thon ma kieu thanh oai,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,14,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni 109 thon ma kieu thanh oai,\N,\N,HNI,\N,\N,HO,"HNI 109 thôn Mã Kiều,Thanh Oai",HNI|109 thon ma kieu thanh oai,"[{""row"": 14, ""section"": ""HO"", ""raw_label"": ""HNI 109 thôn Mã Kiều,Thanh Oai""}]",[]
eceb8ed5-d50e-5ef0-8971-9f3aef6d5b24,"124 Phúc Diễn, Bắc Từ Liêm",124 phuc dien bac tu liem,21.0477677,105.7508232,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,15,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni 124 phuc dien bac tu liem,\N,\N,HNI,\N,\N,HO,"HNI 124 Phúc Diễn, Bắc Từ Liêm",HNI|124 phuc dien bac tu liem,"[{""row"": 15, ""section"": ""HO"", ""raw_label"": ""HNI 124 Phúc Diễn, Bắc Từ Liêm""}]",[]
80a82905-0594-5207-9122-ef74f31fdc1e,"203 Chùa Thông, Sơn Tây",203 chua thong son tay,21.1287500,105.5049764,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,16,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni 203 chua thong son tay,\N,\N,HNI,\N,\N,HO,"HNI 203 Chùa Thông, Sơn Tây",HNI|203 chua thong son tay,"[{""row"": 16, ""section"": ""HO"", ""raw_label"": ""HNI 203 Chùa Thông, Sơn Tây""}]",[]
0d40679b-c4e3-59c0-b1ba-3fdda35b2163,"220 Cao Lỗ,Uy Nỗ, Đông Anh",220 cao lo uy no dong anh,21.1324298,105.8521552,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,17,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni 220 cao lo uy no dong anh,\N,\N,HNI,\N,\N,HO,"HNI 220 Cao Lỗ,Uy Nỗ, Đông Anh",HNI|220 cao lo uy no dong anh,"[{""row"": 17, ""section"": ""HO"", ""raw_label"": ""HNI 220 Cao Lỗ,Uy Nỗ, Đông Anh""}]",[]
096c881e-4bc2-5fdd-95aa-76c49368748f,"36 Đường Cổng Ty,Việt Hùng",36 duong cong ty viet hung,21.0771835,105.9091890,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,18,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni 36 duong cong ty viet hung,\N,\N,HNI,\N,\N,HO,"HNI 36 Đường Cổng Ty,Việt Hùng",HNI|36 duong cong ty viet hung,"[{""row"": 18, ""section"": ""HO"", ""raw_label"": ""HNI 36 Đường Cổng Ty,Việt Hùng""}]",[]
337f5442-4fe3-51e5-9b2e-4ba682d481dd,"42 N129 Bát Khối,Long Biên",42 n129 bat khoi long bien,21.005627,105.908055,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,19,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni 42 n129 bat khoi long bien,\N,\N,HNI,\N,\N,HO,"HNI 42 N129 Bát Khối,Long Biên",HNI|42 n129 bat khoi long bien,"[{""row"": 19, ""section"": ""HO"", ""raw_label"": ""HNI 42 N129 Bát Khối,Long Biên""}]",[]
2952ab96-059f-550c-96b6-c664272a1b2c,"69 Kim Đồng,Hoàng Mai",69 kim dong hoang mai,20.9827202,105.8433282,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,20,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni 69 kim dong hoang mai,\N,\N,HNI,\N,\N,HO,"HNI 69 Kim Đồng,Hoàng Mai",HNI|69 kim dong hoang mai,"[{""row"": 20, ""section"": ""HO"", ""raw_label"": ""HNI 69 Kim Đồng,Hoàng Mai""}]",[]
f25ef023-f907-5bd7-ae52-093557d0f000,Metro POP Thường Tín,metro pop thuong tin,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,21,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni metro pop thuong tin,\N,\N,HNI,\N,\N,HO,HNI Metro POP Thường Tín,HNI|metro pop thuong tin,"[{""row"": 21, ""section"": ""HO"", ""raw_label"": ""HNI Metro POP Thường Tín""}]",[]
52b5fc16-5d55-5792-916a-9f0ecd169b48,"Tân Tây Đô, Đan Phượng",tan tay do dan phuong,10.0398113,105.7587283,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,22,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni tan tay do dan phuong,\N,\N,HNI,\N,\N,HO,"HNI Tân Tây Đô, Đan Phượng",HNI|tan tay do dan phuong,"[{""row"": 22, ""section"": ""HO"", ""raw_label"": ""HNI Tân Tây Đô, Đan Phượng""}]",[]
6eac5602-9f7a-54e7-bc64-6a18f79475a8,"Tầng 19, FPT Tower",tang 19 fpt tower,51.925928,-8.616535,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,23,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni tang 19 fpt tower,\N,\N,HNI,\N,\N,HO,"HNI Tầng 19, FPT Tower",HNI|tang 19 fpt tower,"[{""row"": 23, ""section"": ""HO"", ""raw_label"": ""HNI Tầng 19, FPT Tower""}]",[]
53435549-bd94-5e1b-adc9-06417d8abda2,"Tầng 8, FPT Tower",tang 8 fpt tower,51.92473,-8.61529,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,24,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni tang 8 fpt tower,\N,\N,HNI,\N,\N,HO,"HNI Tầng 8, FPT Tower",HNI|tang 8 fpt tower,"[{""row"": 24, ""section"": ""HO"", ""raw_label"": ""HNI Tầng 8, FPT Tower""}]",[]
9edd3cd2-69e6-59bf-aaed-a5ef75dd9f3e,"Tầng 9, FPT Tower",tang 9 fpt tower,51.9247,-8.605114,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,25,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni tang 9 fpt tower,\N,\N,HNI,\N,\N,HO,"HNI Tầng 9, FPT Tower",HNI|tang 9 fpt tower,"[{""row"": 25, ""section"": ""HO"", ""raw_label"": ""HNI Tầng 9, FPT Tower""}]",[]
d8ceeaaa-ddc7-5539-8fea-1a684fc399e7,"Tòa DC Fornix, Cầu Giấy",toa dc fornix cau giay,11.115367,106.177514,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,26,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni toa dc fornix cau giay,\N,\N,HNI,\N,\N,HO,"HNI Tòa DC Fornix, Cầu Giấy",HNI|toa dc fornix cau giay,"[{""row"": 26, ""section"": ""HO"", ""raw_label"": ""HNI Tòa DC Fornix, Cầu Giấy""}]",[]
d175f8d4-9dd7-5357-bc10-5decfcdc2174,FPT Cầu Giấy,fpt cau giay,21.0270808,105.7888987,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,27,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni fpt cau giay,\N,\N,HNI,\N,\N,HO,HNI FPT Cầu Giấy,HNI|fpt cau giay,"[{""row"": 27, ""section"": ""HO"", ""raw_label"": ""HNI FPT Cầu Giấy""}, {""row"": 15, ""section"": ""FTI_FPL"", ""raw_label"": ""HNI FPT Cầu Giấy""}]",[]
c7bbb205-153c-53ab-bef7-b65f19d6cdd0,"Tầng 17,18 FPT Tower",tang 17 18 fpt tower,51.925662,-8.616479,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,28,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni tang 17 18 fpt tower,\N,\N,HNI,\N,\N,HO,"HNI Tầng 17,18 FPT Tower",HNI|tang 17 18 fpt tower,"[{""row"": 28, ""section"": ""HO"", ""raw_label"": ""HNI Tầng 17,18 FPT Tower""}, {""row"": 16, ""section"": ""FTI_FPL"", ""raw_label"": ""HNI Tầng 17,18 FPT Tower""}]",[]
4ca40215-1687-567c-9887-b9a0388cbaf9,"Trung Sơn Trầm, TX Sơn Tây",trung son tram tx son tay,21.111239,105.490167,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,29,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,hni trung son tram tx son tay,\N,\N,HNI,\N,\N,HO,"HNI Trung Sơn Trầm, TX Sơn Tây",HNI|trung son tram tx son tay,"[{""row"": 29, ""section"": ""HO"", ""raw_label"": ""HNI Trung Sơn Trầm, TX Sơn Tây""}]",[]
5c026906-53ab-5ba0-a10a-b2274a0dc142,"108 Thanh Hưng, Lục Nam",108 thanh hung luc nam,10.76667,106.41667,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,5,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,bgg 108 thanh hung luc nam,\N,\N,BGG,\N,FTELBUTBB,KINH_DOANH,"BGG 108 Thanh Hưng, Lục Nam",BGG|108 thanh hung luc nam,"[{""row"": 5, ""section"": ""KINH_DOANH"", ""raw_label"": ""BGG 108 Thanh Hưng, Lục Nam""}]",[]
c8995436-af96-55c2-bb6e-492e829f861e,"142 Trường Trinh, Lục Ngạn",142 truong trinh luc ngan,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,6,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,bgg 142 truong trinh luc ngan,\N,\N,BGG,\N,FTELBUTBB,KINH_DOANH,"BGG 142 Trường Trinh, Lục Ngạn",BGG|142 truong trinh luc ngan,"[{""row"": 6, ""section"": ""KINH_DOANH"", ""raw_label"": ""BGG 142 Trường Trinh, Lục Ngạn""}]","[""TRUNCATED_30""]"
c9ec7546-02d6-53e8-9f38-eb460785b88a,"61 Hoàng Văn Thái,TT Thắng",61 hoang van thai tt thang,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,7,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,bgg 61 hoang van thai tt thang,\N,\N,BGG,\N,FTELBUTBB,KINH_DOANH,"BGG 61 Hoàng Văn Thái,TT Thắng",BGG|61 hoang van thai tt thang,"[{""row"": 7, ""section"": ""KINH_DOANH"", ""raw_label"": ""BGG 61 Hoàng Văn Thái,TT Thắng""}]","[""TRUNCATED_30""]"
459b03d9-a151-50f2-8a52-26130613079a,"ALK36-06,KĐTPhía Nam,Ttiến",alk36 06 kdtphia nam ttien,,,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,8,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,bgg alk36 06 kdtphia nam ttien,\N,\N,BGG,\N,FTELBUTBB,KINH_DOANH,"BGG ALK36-06,KĐTPhía Nam,Ttiến",BGG|alk36 06 kdtphia nam ttien,"[{""row"": 8, ""section"": ""KINH_DOANH"", ""raw_label"": ""BGG ALK36-06,KĐTPhía Nam,Ttiến""}]","[""TRUNCATED_30""]"
55229986-5dc5-5b3e-a57e-cc5a9cb6916a,"Hà Vị 2, Thọ Xương",ha vi 2 tho xuong,21.0288939,105.8483636,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,9,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,bgg ha vi 2 tho xuong,\N,\N,BGG,\N,FTELBUTBB,KINH_DOANH,"BGG Hà Vị 2, Thọ Xương",BGG|ha vi 2 tho xuong,"[{""row"": 9, ""section"": ""KINH_DOANH"", ""raw_label"": ""BGG Hà Vị 2, Thọ Xương""}]",[]
fad807c5-151c-5152-89be-cacc8b18a3db,"Ngã 3,Phúc Lâm,TT Việt Yên",nga 3 phuc lam tt viet yen,12.958514,109.409996,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,10,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,bgg nga 3 phuc lam tt viet yen,\N,\N,BGG,\N,FTELBUTBB,KINH_DOANH,"BGG Ngã 3,Phúc Lâm,TT Việt Yên",BGG|nga 3 phuc lam tt viet yen,"[{""row"": 10, ""section"": ""KINH_DOANH"", ""raw_label"": ""BGG Ngã 3,Phúc Lâm,TT Việt Yên""}]","[""TRUNCATED_30""]"
b78ee8e4-a8e9-51ac-824a-16b9a098e891,"TDP 5,TTNham Biền,Yên Dũng",tdp 5 ttnham bien yen dung,21.40683,105.896458,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,11,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,bgg tdp 5 ttnham bien yen dung,\N,\N,BGG,\N,FTELBUTBB,KINH_DOANH,"BGG TDP 5,TTNham Biền,Yên Dũng",BGG|tdp 5 ttnham bien yen dung,"[{""row"": 11, ""section"": ""KINH_DOANH"", ""raw_label"": ""BGG TDP 5,TTNham Biền,Yên Dũng""}]","[""TRUNCATED_30""]"
87d0bccc-17de-5724-b422-346d30ae614c,"Tiến Phan, Nhã Nam,Tân Yên",tien phan nha nam tan yen,18.95181,105.38222,MISSING,DS_Dia_chi_van_phong_FTEL_toan_quoc_upd_Foxeco.csv,12,be32c72f2b34aeabdcad21a26636d2473de1079ef5f5d35a9b7cc2a0e0a9525b,t,2026-07-23 07:41:34.052246+00,2026-07-23 07:41:34.052246+00,bgg tien phan nha nam tan yen,\N,\N,BGG,\N,FTELBUTBB,KINH_DOANH,"BGG Tiến Phan, Nhã Nam,Tân Yên",BGG|tien phan nha nam tan yen,"[{""row"": 12, ""section"": ""KINH_DOANH"", ""raw_label"": ""BGG Tiến Phan, Nhã Nam,Tân Yên""}]","[""TRUNCATED_30""]"
